Fecha;Precio;TarifaTipo;Año;Mes;Codigo
2021-06-01;116.33;Valle;2021;6;20216Valle
2021-06-01;115.95;Valle;2021;6;20216Valle
2021-06-01;114.89;Valle;2021;6;20216Valle
2021-06-01;114.96;Valle;2021;6;20216Valle
2021-06-01;114.84;Valle;2021;6;20216Valle
2021-06-01;116.03;Valle;2021;6;20216Valle
2021-06-01;116.29;Valle;2021;6;20216Valle
2021-06-01;115.70;Valle;2021;6;20216Valle
2021-06-01;152.89;Valle;2021;6;20216Valle
2021-06-01;150.83;Valle;2021;6;20216Valle
2021-06-01;242.62;Punta;2021;6;20216Punta
2021-06-01;240.50;Punta;2021;6;20216Punta
2021-06-01;238.09;Punta;2021;6;20216Punta
2021-06-01;235.30;Punta;2021;6;20216Punta
2021-06-01;137.96;Valle;2021;6;20216Valle
2021-06-01;132.88;Valle;2021;6;20216Valle
2021-06-01;131.93;Valle;2021;6;20216Valle
2021-06-01;135.99;Valle;2021;6;20216Valle
2021-06-01;231.44;Punta;2021;6;20216Punta
2021-06-01;240.40;Punta;2021;6;20216Punta
2021-06-01;246.20;Punta;2021;6;20216Punta
2021-06-01;248.08;Punta;2021;6;20216Punta
2021-06-01;155.91;Valle;2021;6;20216Valle
2021-06-01;156.50;Valle;2021;6;20216Valle
2021-06-02;116.20;Valle;2021;6;20216Valle
2021-06-02;114.37;Valle;2021;6;20216Valle
2021-06-02;112.53;Valle;2021;6;20216Valle
2021-06-02;112.87;Valle;2021;6;20216Valle
2021-06-02;111.85;Valle;2021;6;20216Valle
2021-06-02;111.97;Valle;2021;6;20216Valle
2021-06-02;115.76;Valle;2021;6;20216Valle
2021-06-02;115.64;Valle;2021;6;20216Valle
2021-06-02;152.96;Valle;2021;6;20216Valle
2021-06-02;148.53;Valle;2021;6;20216Valle
2021-06-02;239.96;Punta;2021;6;20216Punta
2021-06-02;236.68;Punta;2021;6;20216Punta
2021-06-02;235.64;Punta;2021;6;20216Punta
2021-06-02;235.05;Punta;2021;6;20216Punta
2021-06-02;138.51;Valle;2021;6;20216Valle
2021-06-02;136.15;Valle;2021;6;20216Valle
2021-06-02;132.27;Valle;2021;6;20216Valle
2021-06-02;136.19;Valle;2021;6;20216Valle
2021-06-02;231.20;Punta;2021;6;20216Punta
2021-06-02;236.77;Punta;2021;6;20216Punta
2021-06-02;239.27;Punta;2021;6;20216Punta
2021-06-02;245.00;Punta;2021;6;20216Punta
2021-06-02;150.92;Valle;2021;6;20216Valle
2021-06-02;148.31;Valle;2021;6;20216Valle
2021-06-03;109.58;Valle;2021;6;20216Valle
2021-06-03;106.08;Valle;2021;6;20216Valle
2021-06-03;102.96;Valle;2021;6;20216Valle
2021-06-03;104.45;Valle;2021;6;20216Valle
2021-06-03;104.62;Valle;2021;6;20216Valle
2021-06-03;107.53;Valle;2021;6;20216Valle
2021-06-03;111.76;Valle;2021;6;20216Valle
2021-06-03;112.82;Valle;2021;6;20216Valle
2021-06-03;149.44;Valle;2021;6;20216Valle
2021-06-03;141.77;Valle;2021;6;20216Valle
2021-06-03;233.13;Punta;2021;6;20216Punta
2021-06-03;231.58;Punta;2021;6;20216Punta
2021-06-03;231.53;Punta;2021;6;20216Punta
2021-06-03;230.10;Punta;2021;6;20216Punta
2021-06-03;132.65;Valle;2021;6;20216Valle
2021-06-03;123.78;Valle;2021;6;20216Valle
2021-06-03;123.41;Valle;2021;6;20216Valle
2021-06-03;126.76;Valle;2021;6;20216Valle
2021-06-03;226.34;Punta;2021;6;20216Punta
2021-06-03;234.88;Punta;2021;6;20216Punta
2021-06-03;237.45;Punta;2021;6;20216Punta
2021-06-03;242.13;Punta;2021;6;20216Punta
2021-06-03;149.56;Valle;2021;6;20216Valle
2021-06-03;147.21;Valle;2021;6;20216Valle
2021-06-04;103.12;Valle;2021;6;20216Valle
2021-06-04;102.95;Valle;2021;6;20216Valle
2021-06-04;102.52;Valle;2021;6;20216Valle
2021-06-04;105.81;Valle;2021;6;20216Valle
2021-06-04;105.77;Valle;2021;6;20216Valle
2021-06-04;108.25;Valle;2021;6;20216Valle
2021-06-04;111.09;Valle;2021;6;20216Valle
2021-06-04;112.52;Valle;2021;6;20216Valle
2021-06-04;149.52;Valle;2021;6;20216Valle
2021-06-04;145.98;Valle;2021;6;20216Valle
2021-06-04;235.55;Punta;2021;6;20216Punta
2021-06-04;235.06;Punta;2021;6;20216Punta
2021-06-04;234.90;Punta;2021;6;20216Punta
2021-06-04;234.48;Punta;2021;6;20216Punta
2021-06-04;137.15;Valle;2021;6;20216Valle
2021-06-04;134.09;Valle;2021;6;20216Valle
2021-06-04;129.52;Valle;2021;6;20216Valle
2021-06-04;133.79;Valle;2021;6;20216Valle
2021-06-04;231.88;Punta;2021;6;20216Punta
2021-06-04;236.58;Punta;2021;6;20216Punta
2021-06-04;238.32;Punta;2021;6;20216Punta
2021-06-04;239.39;Punta;2021;6;20216Punta
2021-06-04;144.42;Valle;2021;6;20216Valle
2021-06-04;140.65;Valle;2021;6;20216Valle
2021-06-05;103.40;Valle;2021;6;20216Valle
2021-06-05;96.97;Valle;2021;6;20216Valle
2021-06-05;94.35;Valle;2021;6;20216Valle
2021-06-05;95.48;Valle;2021;6;20216Valle
2021-06-05;94.31;Valle;2021;6;20216Valle
2021-06-05;94.51;Valle;2021;6;20216Valle
2021-06-05;93.76;Valle;2021;6;20216Valle
2021-06-05;96.09;Valle;2021;6;20216Valle
2021-06-05;102.83;Valle;2021;6;20216Valle
2021-06-05;102.36;Valle;2021;6;20216Valle
2021-06-05;106.78;Valle;2021;6;20216Valle
2021-06-05;106.93;Valle;2021;6;20216Valle
2021-06-05;106.58;Valle;2021;6;20216Valle
2021-06-05;107.01;Valle;2021;6;20216Valle
2021-06-05;104.82;Valle;2021;6;20216Valle
2021-06-05;100.25;Valle;2021;6;20216Valle
2021-06-05;98.99;Valle;2021;6;20216Valle
2021-06-05;98.59;Valle;2021;6;20216Valle
2021-06-05;99.19;Valle;2021;6;20216Valle
2021-06-05;99.66;Valle;2021;6;20216Valle
2021-06-05;107.30;Valle;2021;6;20216Valle
2021-06-05;110.92;Valle;2021;6;20216Valle
2021-06-05;111.30;Valle;2021;6;20216Valle
2021-06-05;107.22;Valle;2021;6;20216Valle
2021-06-06;112.11;Valle;2021;6;20216Valle
2021-06-06;109.84;Valle;2021;6;20216Valle
2021-06-06;104.54;Valle;2021;6;20216Valle
2021-06-06;104.78;Valle;2021;6;20216Valle
2021-06-06;99.50;Valle;2021;6;20216Valle
2021-06-06;100.33;Valle;2021;6;20216Valle
2021-06-06;100.26;Valle;2021;6;20216Valle
2021-06-06;99.05;Valle;2021;6;20216Valle
2021-06-06;96.06;Valle;2021;6;20216Valle
2021-06-06;93.35;Valle;2021;6;20216Valle
2021-06-06;88.87;Valle;2021;6;20216Valle
2021-06-06;88.64;Valle;2021;6;20216Valle
2021-06-06;88.40;Valle;2021;6;20216Valle
2021-06-06;88.51;Valle;2021;6;20216Valle
2021-06-06;87.80;Valle;2021;6;20216Valle
2021-06-06;77.55;Valle;2021;6;20216Valle
2021-06-06;61.50;Valle;2021;6;20216Valle
2021-06-06;78.33;Valle;2021;6;20216Valle
2021-06-06;86.47;Valle;2021;6;20216Valle
2021-06-06;95.48;Valle;2021;6;20216Valle
2021-06-06;104.19;Valle;2021;6;20216Valle
2021-06-06;112.65;Valle;2021;6;20216Valle
2021-06-06;114.14;Valle;2021;6;20216Valle
2021-06-06;111.76;Valle;2021;6;20216Valle
2021-06-07;105.31;Valle;2021;6;20216Valle
2021-06-07;94.58;Valle;2021;6;20216Valle
2021-06-07;94.41;Valle;2021;6;20216Valle
2021-06-07;95.28;Valle;2021;6;20216Valle
2021-06-07;95.47;Valle;2021;6;20216Valle
2021-06-07;105.39;Valle;2021;6;20216Valle
2021-06-07;108.41;Valle;2021;6;20216Valle
2021-06-07;111.14;Valle;2021;6;20216Valle
2021-06-07;150.58;Valle;2021;6;20216Valle
2021-06-07;144.71;Valle;2021;6;20216Valle
2021-06-07;233.94;Punta;2021;6;20216Punta
2021-06-07;232.68;Punta;2021;6;20216Punta
2021-06-07;231.98;Punta;2021;6;20216Punta
2021-06-07;231.50;Punta;2021;6;20216Punta
2021-06-07;137.06;Valle;2021;6;20216Valle
2021-06-07;135.54;Valle;2021;6;20216Valle
2021-06-07;135.40;Valle;2021;6;20216Valle
2021-06-07;137.85;Valle;2021;6;20216Valle
2021-06-07;235.73;Punta;2021;6;20216Punta
2021-06-07;242.12;Punta;2021;6;20216Punta
2021-06-07;244.94;Punta;2021;6;20216Punta
2021-06-07;242.73;Punta;2021;6;20216Punta
2021-06-07;149.52;Valle;2021;6;20216Valle
2021-06-07;146.58;Valle;2021;6;20216Valle
2021-06-08;106.73;Valle;2021;6;20216Valle
2021-06-08;105.50;Valle;2021;6;20216Valle
2021-06-08;105.46;Valle;2021;6;20216Valle
2021-06-08;106.38;Valle;2021;6;20216Valle
2021-06-08;109.29;Valle;2021;6;20216Valle
2021-06-08;111.21;Valle;2021;6;20216Valle
2021-06-08;110.79;Valle;2021;6;20216Valle
2021-06-08;114.41;Valle;2021;6;20216Valle
2021-06-08;154.42;Valle;2021;6;20216Valle
2021-06-08;143.89;Valle;2021;6;20216Valle
2021-06-08;231.49;Punta;2021;6;20216Punta
2021-06-08;231.64;Punta;2021;6;20216Punta
2021-06-08;231.79;Punta;2021;6;20216Punta
2021-06-08;231.69;Punta;2021;6;20216Punta
2021-06-08;137.87;Valle;2021;6;20216Valle
2021-06-08;134.21;Valle;2021;6;20216Valle
2021-06-08;132.11;Valle;2021;6;20216Valle
2021-06-08;137.41;Valle;2021;6;20216Valle
2021-06-08;236.05;Punta;2021;6;20216Punta
2021-06-08;240.42;Punta;2021;6;20216Punta
2021-06-08;241.82;Punta;2021;6;20216Punta
2021-06-08;241.60;Punta;2021;6;20216Punta
2021-06-08;146.42;Valle;2021;6;20216Valle
2021-06-08;142.31;Valle;2021;6;20216Valle
2021-06-09;108.44;Valle;2021;6;20216Valle
2021-06-09;106.02;Valle;2021;6;20216Valle
2021-06-09;101.76;Valle;2021;6;20216Valle
2021-06-09;104.97;Valle;2021;6;20216Valle
2021-06-09;107.91;Valle;2021;6;20216Valle
2021-06-09;109.40;Valle;2021;6;20216Valle
2021-06-09;109.98;Valle;2021;6;20216Valle
2021-06-09;110.83;Valle;2021;6;20216Valle
2021-06-09;147.87;Valle;2021;6;20216Valle
2021-06-09;140.57;Valle;2021;6;20216Valle
2021-06-09;232.88;Punta;2021;6;20216Punta
2021-06-09;233.17;Punta;2021;6;20216Punta
2021-06-09;233.46;Punta;2021;6;20216Punta
2021-06-09;233.54;Punta;2021;6;20216Punta
2021-06-09;140.26;Valle;2021;6;20216Valle
2021-06-09;134.80;Valle;2021;6;20216Valle
2021-06-09;129.49;Valle;2021;6;20216Valle
2021-06-09;135.81;Valle;2021;6;20216Valle
2021-06-09;234.64;Punta;2021;6;20216Punta
2021-06-09;238.64;Punta;2021;6;20216Punta
2021-06-09;240.71;Punta;2021;6;20216Punta
2021-06-09;241.90;Punta;2021;6;20216Punta
2021-06-09;148.93;Valle;2021;6;20216Valle
2021-06-09;142.17;Valle;2021;6;20216Valle
2021-06-10;108.80;Valle;2021;6;20216Valle
2021-06-10;104.22;Valle;2021;6;20216Valle
2021-06-10;101.43;Valle;2021;6;20216Valle
2021-06-10;102.10;Valle;2021;6;20216Valle
2021-06-10;100.41;Valle;2021;6;20216Valle
2021-06-10;107.68;Valle;2021;6;20216Valle
2021-06-10;109.45;Valle;2021;6;20216Valle
2021-06-10;113.05;Valle;2021;6;20216Valle
2021-06-10;152.58;Valle;2021;6;20216Valle
2021-06-10;142.18;Valle;2021;6;20216Valle
2021-06-10;234.88;Punta;2021;6;20216Punta
2021-06-10;235.63;Punta;2021;6;20216Punta
2021-06-10;235.75;Punta;2021;6;20216Punta
2021-06-10;235.67;Punta;2021;6;20216Punta
2021-06-10;142.21;Valle;2021;6;20216Valle
2021-06-10;138.88;Valle;2021;6;20216Valle
2021-06-10;135.57;Valle;2021;6;20216Valle
2021-06-10;139.25;Valle;2021;6;20216Valle
2021-06-10;237.18;Punta;2021;6;20216Punta
2021-06-10;242.53;Punta;2021;6;20216Punta
2021-06-10;242.83;Punta;2021;6;20216Punta
2021-06-10;243.48;Punta;2021;6;20216Punta
2021-06-10;149.36;Valle;2021;6;20216Valle
2021-06-10;145.54;Valle;2021;6;20216Valle
2021-06-11;109.81;Valle;2021;6;20216Valle
2021-06-11;106.78;Valle;2021;6;20216Valle
2021-06-11;101.05;Valle;2021;6;20216Valle
2021-06-11;98.04;Valle;2021;6;20216Valle
2021-06-11;96.14;Valle;2021;6;20216Valle
2021-06-11;99.34;Valle;2021;6;20216Valle
2021-06-11;109.02;Valle;2021;6;20216Valle
2021-06-11;114.68;Valle;2021;6;20216Valle
2021-06-11;152.68;Valle;2021;6;20216Valle
2021-06-11;142.59;Valle;2021;6;20216Valle
2021-06-11;233.73;Punta;2021;6;20216Punta
2021-06-11;234.14;Punta;2021;6;20216Punta
2021-06-11;234.82;Punta;2021;6;20216Punta
2021-06-11;234.09;Punta;2021;6;20216Punta
2021-06-11;140.89;Valle;2021;6;20216Valle
2021-06-11;138.98;Valle;2021;6;20216Valle
2021-06-11;137.49;Valle;2021;6;20216Valle
2021-06-11;137.62;Valle;2021;6;20216Valle
2021-06-11;234.36;Punta;2021;6;20216Punta
2021-06-11;241.17;Punta;2021;6;20216Punta
2021-06-11;244.23;Punta;2021;6;20216Punta
2021-06-11;242.47;Punta;2021;6;20216Punta
2021-06-11;151.15;Valle;2021;6;20216Valle
2021-06-11;147.68;Valle;2021;6;20216Valle
2021-06-12;108.74;Valle;2021;6;20216Valle
2021-06-12;107.71;Valle;2021;6;20216Valle
2021-06-12;106.82;Valle;2021;6;20216Valle
2021-06-12;107.40;Valle;2021;6;20216Valle
2021-06-12;104.76;Valle;2021;6;20216Valle
2021-06-12;100.76;Valle;2021;6;20216Valle
2021-06-12;100.73;Valle;2021;6;20216Valle
2021-06-12;100.15;Valle;2021;6;20216Valle
2021-06-12;104.32;Valle;2021;6;20216Valle
2021-06-12;100.89;Valle;2021;6;20216Valle
2021-06-12;96.04;Valle;2021;6;20216Valle
2021-06-12;92.95;Valle;2021;6;20216Valle
2021-06-12;93.60;Valle;2021;6;20216Valle
2021-06-12;99.65;Valle;2021;6;20216Valle
2021-06-12;96.23;Valle;2021;6;20216Valle
2021-06-12;91.39;Valle;2021;6;20216Valle
2021-06-12;91.21;Valle;2021;6;20216Valle
2021-06-12;91.53;Valle;2021;6;20216Valle
2021-06-12;97.00;Valle;2021;6;20216Valle
2021-06-12;105.44;Valle;2021;6;20216Valle
2021-06-12;113.77;Valle;2021;6;20216Valle
2021-06-12;118.17;Valle;2021;6;20216Valle
2021-06-12;119.33;Valle;2021;6;20216Valle
2021-06-12;116.85;Valle;2021;6;20216Valle
2021-06-13;108.34;Valle;2021;6;20216Valle
2021-06-13;108.11;Valle;2021;6;20216Valle
2021-06-13;109.14;Valle;2021;6;20216Valle
2021-06-13;109.96;Valle;2021;6;20216Valle
2021-06-13;110.28;Valle;2021;6;20216Valle
2021-06-13;111.19;Valle;2021;6;20216Valle
2021-06-13;110.87;Valle;2021;6;20216Valle
2021-06-13;110.42;Valle;2021;6;20216Valle
2021-06-13;109.04;Valle;2021;6;20216Valle
2021-06-13;107.19;Valle;2021;6;20216Valle
2021-06-13;100.69;Valle;2021;6;20216Valle
2021-06-13;98.10;Valle;2021;6;20216Valle
2021-06-13;94.49;Valle;2021;6;20216Valle
2021-06-13;97.28;Valle;2021;6;20216Valle
2021-06-13;97.72;Valle;2021;6;20216Valle
2021-06-13;94.64;Valle;2021;6;20216Valle
2021-06-13;94.86;Valle;2021;6;20216Valle
2021-06-13;94.22;Valle;2021;6;20216Valle
2021-06-13;98.69;Valle;2021;6;20216Valle
2021-06-13;106.81;Valle;2021;6;20216Valle
2021-06-13;115.21;Valle;2021;6;20216Valle
2021-06-13;120.69;Valle;2021;6;20216Valle
2021-06-13;123.26;Valle;2021;6;20216Valle
2021-06-13;121.51;Valle;2021;6;20216Valle
2021-06-14;116.45;Valle;2021;6;20216Valle
2021-06-14;116.16;Valle;2021;6;20216Valle
2021-06-14;112.99;Valle;2021;6;20216Valle
2021-06-14;114.76;Valle;2021;6;20216Valle
2021-06-14;116.62;Valle;2021;6;20216Valle
2021-06-14;117.02;Valle;2021;6;20216Valle
2021-06-14;115.54;Valle;2021;6;20216Valle
2021-06-14;118.80;Valle;2021;6;20216Valle
2021-06-14;154.03;Valle;2021;6;20216Valle
2021-06-14;148.75;Valle;2021;6;20216Valle
2021-06-14;238.99;Punta;2021;6;20216Punta
2021-06-14;239.33;Punta;2021;6;20216Punta
2021-06-14;240.02;Punta;2021;6;20216Punta
2021-06-14;239.81;Punta;2021;6;20216Punta
2021-06-14;145.79;Valle;2021;6;20216Valle
2021-06-14;139.56;Valle;2021;6;20216Valle
2021-06-14;139.24;Valle;2021;6;20216Valle
2021-06-14;139.55;Valle;2021;6;20216Valle
2021-06-14;241.04;Punta;2021;6;20216Punta
2021-06-14;249.06;Punta;2021;6;20216Punta
2021-06-14;253.83;Punta;2021;6;20216Punta
2021-06-14;251.04;Punta;2021;6;20216Punta
2021-06-14;155.95;Valle;2021;6;20216Valle
2021-06-14;152.35;Valle;2021;6;20216Valle
2021-06-15;115.76;Valle;2021;6;20216Valle
2021-06-15;113.27;Valle;2021;6;20216Valle
2021-06-15;110.42;Valle;2021;6;20216Valle
2021-06-15;107.80;Valle;2021;6;20216Valle
2021-06-15;107.81;Valle;2021;6;20216Valle
2021-06-15;110.47;Valle;2021;6;20216Valle
2021-06-15;110.41;Valle;2021;6;20216Valle
2021-06-15;118.08;Valle;2021;6;20216Valle
2021-06-15;157.98;Valle;2021;6;20216Valle
2021-06-15;151.22;Valle;2021;6;20216Valle
2021-06-15;242.36;Punta;2021;6;20216Punta
2021-06-15;244.96;Punta;2021;6;20216Punta
2021-06-15;245.05;Punta;2021;6;20216Punta
2021-06-15;245.38;Punta;2021;6;20216Punta
2021-06-15;150.85;Valle;2021;6;20216Valle
2021-06-15;148.94;Valle;2021;6;20216Valle
2021-06-15;148.73;Valle;2021;6;20216Valle
2021-06-15;151.34;Valle;2021;6;20216Valle
2021-06-15;247.78;Punta;2021;6;20216Punta
2021-06-15;255.14;Punta;2021;6;20216Punta
2021-06-15;255.74;Punta;2021;6;20216Punta
2021-06-15;253.15;Punta;2021;6;20216Punta
2021-06-15;157.99;Valle;2021;6;20216Valle
2021-06-15;157.45;Valle;2021;6;20216Valle
2021-06-16;125.65;Valle;2021;6;20216Valle
2021-06-16;123.54;Valle;2021;6;20216Valle
2021-06-16;122.17;Valle;2021;6;20216Valle
2021-06-16;122.53;Valle;2021;6;20216Valle
2021-06-16;122.70;Valle;2021;6;20216Valle
2021-06-16;121.72;Valle;2021;6;20216Valle
2021-06-16;122.72;Valle;2021;6;20216Valle
2021-06-16;125.12;Valle;2021;6;20216Valle
2021-06-16;161.78;Valle;2021;6;20216Valle
2021-06-16;156.09;Valle;2021;6;20216Valle
2021-06-16;245.97;Punta;2021;6;20216Punta
2021-06-16;245.63;Punta;2021;6;20216Punta
2021-06-16;245.19;Punta;2021;6;20216Punta
2021-06-16;242.45;Punta;2021;6;20216Punta
2021-06-16;148.55;Valle;2021;6;20216Valle
2021-06-16;141.07;Valle;2021;6;20216Valle
2021-06-16;143.85;Valle;2021;6;20216Valle
2021-06-16;151.64;Valle;2021;6;20216Valle
2021-06-16;249.26;Punta;2021;6;20216Punta
2021-06-16;253.73;Punta;2021;6;20216Punta
2021-06-16;262.40;Punta;2021;6;20216Punta
2021-06-16;257.64;Punta;2021;6;20216Punta
2021-06-16;165.08;Valle;2021;6;20216Valle
2021-06-16;161.28;Valle;2021;6;20216Valle
2021-06-17;124.89;Valle;2021;6;20216Valle
2021-06-17;122.96;Valle;2021;6;20216Valle
2021-06-17;122.79;Valle;2021;6;20216Valle
2021-06-17;121.33;Valle;2021;6;20216Valle
2021-06-17;120.87;Valle;2021;6;20216Valle
2021-06-17;120.13;Valle;2021;6;20216Valle
2021-06-17;119.68;Valle;2021;6;20216Valle
2021-06-17;119.20;Valle;2021;6;20216Valle
2021-06-17;160.39;Valle;2021;6;20216Valle
2021-06-17;156.18;Valle;2021;6;20216Valle
2021-06-17;247.54;Punta;2021;6;20216Punta
2021-06-17;245.80;Punta;2021;6;20216Punta
2021-06-17;245.37;Punta;2021;6;20216Punta
2021-06-17;241.94;Punta;2021;6;20216Punta
2021-06-17;145.87;Valle;2021;6;20216Valle
2021-06-17;141.32;Valle;2021;6;20216Valle
2021-06-17;133.07;Valle;2021;6;20216Valle
2021-06-17;142.39;Valle;2021;6;20216Valle
2021-06-17;245.38;Punta;2021;6;20216Punta
2021-06-17;249.80;Punta;2021;6;20216Punta
2021-06-17;257.80;Punta;2021;6;20216Punta
2021-06-17;254.54;Punta;2021;6;20216Punta
2021-06-17;158.39;Valle;2021;6;20216Valle
2021-06-17;157.45;Valle;2021;6;20216Valle
2021-06-18;119.21;Valle;2021;6;20216Valle
2021-06-18;116.95;Valle;2021;6;20216Valle
2021-06-18;115.82;Valle;2021;6;20216Valle
2021-06-18;116.08;Valle;2021;6;20216Valle
2021-06-18;115.62;Valle;2021;6;20216Valle
2021-06-18;116.43;Valle;2021;6;20216Valle
2021-06-18;117.40;Valle;2021;6;20216Valle
2021-06-18;121.74;Valle;2021;6;20216Valle
2021-06-18;160.95;Valle;2021;6;20216Valle
2021-06-18;155.84;Valle;2021;6;20216Valle
2021-06-18;247.92;Punta;2021;6;20216Punta
2021-06-18;246.49;Punta;2021;6;20216Punta
2021-06-18;247.95;Punta;2021;6;20216Punta
2021-06-18;245.97;Punta;2021;6;20216Punta
2021-06-18;150.97;Valle;2021;6;20216Valle
2021-06-18;145.44;Valle;2021;6;20216Valle
2021-06-18;143.89;Valle;2021;6;20216Valle
2021-06-18;147.19;Valle;2021;6;20216Valle
2021-06-18;243.06;Punta;2021;6;20216Punta
2021-06-18;250.64;Punta;2021;6;20216Punta
2021-06-18;251.68;Punta;2021;6;20216Punta
2021-06-18;248.79;Punta;2021;6;20216Punta
2021-06-18;156.40;Valle;2021;6;20216Valle
2021-06-18;155.05;Valle;2021;6;20216Valle
2021-06-19;120.52;Valle;2021;6;20216Valle
2021-06-19;121.36;Valle;2021;6;20216Valle
2021-06-19;121.75;Valle;2021;6;20216Valle
2021-06-19;121.92;Valle;2021;6;20216Valle
2021-06-19;121.91;Valle;2021;6;20216Valle
2021-06-19;120.04;Valle;2021;6;20216Valle
2021-06-19;117.32;Valle;2021;6;20216Valle
2021-06-19;117.46;Valle;2021;6;20216Valle
2021-06-19;118.91;Valle;2021;6;20216Valle
2021-06-19;117.04;Valle;2021;6;20216Valle
2021-06-19;115.49;Valle;2021;6;20216Valle
2021-06-19;113.10;Valle;2021;6;20216Valle
2021-06-19;111.73;Valle;2021;6;20216Valle
2021-06-19;110.18;Valle;2021;6;20216Valle
2021-06-19;101.95;Valle;2021;6;20216Valle
2021-06-19;88.82;Valle;2021;6;20216Valle
2021-06-19;87.69;Valle;2021;6;20216Valle
2021-06-19;95.45;Valle;2021;6;20216Valle
2021-06-19;104.68;Valle;2021;6;20216Valle
2021-06-19;114.41;Valle;2021;6;20216Valle
2021-06-19;118.72;Valle;2021;6;20216Valle
2021-06-19;118.51;Valle;2021;6;20216Valle
2021-06-19;117.81;Valle;2021;6;20216Valle
2021-06-19;114.11;Valle;2021;6;20216Valle
2021-06-20;108.46;Valle;2021;6;20216Valle
2021-06-20;93.58;Valle;2021;6;20216Valle
2021-06-20;93.05;Valle;2021;6;20216Valle
2021-06-20;90.06;Valle;2021;6;20216Valle
2021-06-20;89.98;Valle;2021;6;20216Valle
2021-06-20;87.94;Valle;2021;6;20216Valle
2021-06-20;86.36;Valle;2021;6;20216Valle
2021-06-20;82.07;Valle;2021;6;20216Valle
2021-06-20;81.19;Valle;2021;6;20216Valle
2021-06-20;79.33;Valle;2021;6;20216Valle
2021-06-20;73.29;Valle;2021;6;20216Valle
2021-06-20;66.79;Valle;2021;6;20216Valle
2021-06-20;59.97;Valle;2021;6;20216Valle
2021-06-20;45.70;Valle;2021;6;20216Valle
2021-06-20;42.90;Valle;2021;6;20216Valle
2021-06-20;46.73;Valle;2021;6;20216Valle
2021-06-20;26.31;Valle;2021;6;20216Valle
2021-06-20;22.42;Valle;2021;6;20216Valle
2021-06-20;42.08;Valle;2021;6;20216Valle
2021-06-20;86.12;Valle;2021;6;20216Valle
2021-06-20;104.83;Valle;2021;6;20216Valle
2021-06-20;112.29;Valle;2021;6;20216Valle
2021-06-20;115.53;Valle;2021;6;20216Valle
2021-06-20;108.62;Valle;2021;6;20216Valle
2021-06-21;94.12;Valle;2021;6;20216Valle
2021-06-21;91.47;Valle;2021;6;20216Valle
2021-06-21;91.19;Valle;2021;6;20216Valle
2021-06-21;92.20;Valle;2021;6;20216Valle
2021-06-21;93.54;Valle;2021;6;20216Valle
2021-06-21;95.01;Valle;2021;6;20216Valle
2021-06-21;114.24;Valle;2021;6;20216Valle
2021-06-21;114.36;Valle;2021;6;20216Valle
2021-06-21;152.38;Valle;2021;6;20216Valle
2021-06-21;148.37;Valle;2021;6;20216Valle
2021-06-21;239.35;Punta;2021;6;20216Punta
2021-06-21;239.63;Punta;2021;6;20216Punta
2021-06-21;241.01;Punta;2021;6;20216Punta
2021-06-21;240.82;Punta;2021;6;20216Punta
2021-06-21;146.91;Valle;2021;6;20216Valle
2021-06-21;138.11;Valle;2021;6;20216Valle
2021-06-21;137.85;Valle;2021;6;20216Valle
2021-06-21;140.85;Valle;2021;6;20216Valle
2021-06-21;243.65;Punta;2021;6;20216Punta
2021-06-21;250.14;Punta;2021;6;20216Punta
2021-06-21;251.17;Punta;2021;6;20216Punta
2021-06-21;249.06;Punta;2021;6;20216Punta
2021-06-21;157.11;Valle;2021;6;20216Valle
2021-06-21;154.32;Valle;2021;6;20216Valle
2021-06-22;119.80;Valle;2021;6;20216Valle
2021-06-22;117.18;Valle;2021;6;20216Valle
2021-06-22;115.18;Valle;2021;6;20216Valle
2021-06-22;115.65;Valle;2021;6;20216Valle
2021-06-22;111.81;Valle;2021;6;20216Valle
2021-06-22;114.29;Valle;2021;6;20216Valle
2021-06-22;115.74;Valle;2021;6;20216Valle
2021-06-22;117.24;Valle;2021;6;20216Valle
2021-06-22;156.19;Valle;2021;6;20216Valle
2021-06-22;151.94;Valle;2021;6;20216Valle
2021-06-22;242.48;Punta;2021;6;20216Punta
2021-06-22;242.16;Punta;2021;6;20216Punta
2021-06-22;242.14;Punta;2021;6;20216Punta
2021-06-22;242.41;Punta;2021;6;20216Punta
2021-06-22;148.66;Valle;2021;6;20216Valle
2021-06-22;145.44;Valle;2021;6;20216Valle
2021-06-22;140.72;Valle;2021;6;20216Valle
2021-06-22;149.06;Valle;2021;6;20216Valle
2021-06-22;242.72;Punta;2021;6;20216Punta
2021-06-22;247.71;Punta;2021;6;20216Punta
2021-06-22;244.83;Punta;2021;6;20216Punta
2021-06-22;243.94;Punta;2021;6;20216Punta
2021-06-22;152.77;Valle;2021;6;20216Valle
2021-06-22;146.55;Valle;2021;6;20216Valle
2021-06-23;118.25;Valle;2021;6;20216Valle
2021-06-23;116.50;Valle;2021;6;20216Valle
2021-06-23;110.59;Valle;2021;6;20216Valle
2021-06-23;111.92;Valle;2021;6;20216Valle
2021-06-23;112.98;Valle;2021;6;20216Valle
2021-06-23;116.24;Valle;2021;6;20216Valle
2021-06-23;118.54;Valle;2021;6;20216Valle
2021-06-23;117.71;Valle;2021;6;20216Valle
2021-06-23;156.86;Valle;2021;6;20216Valle
